เลขกลุ่มสาระ, ชื่อกลุ่มสาระ, เลขสาระ,ชื่อสาระ,หมวดมาตรฐาน,เลขมาตรฐาน,ชื่อมาตรฐาน,กลุ่มที่, เลขตัวชี้วัดระหว่างทาง, รายละเอียดตัวชี้วัดนะหว่างทาง,เลขตัวชี้วัดปลายทาง,รายละเอียดตัวชี้วัดปลายทาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.1,5.1 เข้าใจลักษณะของโลกทางกายภาพ และความสัมพันธ์ของสรรพสิ่งซึ่งมีผลต่อกันและกัน ในระบบของธรรมชาติ ใช้แผนที่และเครื่องมือทางภูมิศาสตร์ ในการค้นหาวิเคราะห์ สรุป และใช้ข้อมูลภูมิสารสนเทศอย่างมีประสิทธิภาพ,8,ส 5.1 ป.3/1,สํารวจข้อมูลทางภูมิศาสตร์ในโรงเรียนและ ชุมชน โดยใช้แผนผัง แผนที่ และรูปถ่าย เพื่อแสดงความสัมพันธ์ ของตําแหน่ง ระยะ ทิศทาง,ส 5.1 ป.3/2,วาดแผนผังเพื่อแสดงตําแหน่งที่ตั้งของสถานที่สําคัญในบริเวณโรงเรียนและชุมชน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,8,ส 5.2 ป.3/1,เปรียบเทียบการเปลี่ยนแปลงสิ่งแวดล้อมของ ชุมชนในอดีตกับปัจจุบัน,ส 5.1 ป.3/2,วาดแผนผังเพื่อแสดงตําแหน่งที่ตั้งของสถานที่สําคัญในบริเวณโรงเรียนและชุมชน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,8,ส 5.2 ป.3/4,อธิบายความแตกต่างของลักษณะเมืองและชนบท,ส 5.1 ป.3/2,วาดแผนผังเพื่อแสดงตําแหน่งที่ตั้งของสถานที่สําคัญในบริเวณโรงเรียนและชุมชน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,8,ส 5.2 ป.3/5,อธิบายความสัมพันธ์ระหว่างลักษณะทางกายภาพกับการดําเนินชีวิตของคนในชุมชน,ส 5.1 ป.3/2,วาดแผนผังเพื่อแสดงตําแหน่งที่ตั้งของสถานที่สําคัญในบริเวณโรงเรียนและชุมชน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,9,ส 5.2 ป.3/2,อธิบายการใช้ประโยชน์จากสิ่งแวดล้อม และ ทรัพยากรธรรมชาติในการสนอง ความต้องการพื้นฐาน ของมนุษย์และการประกอบอาชีพ,ส 5.2 ป.3/6,มีส่วนร่วมในการจัดการสิ่งแวดล้อมในชุมชน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,9,ส 5.2 ป.3/3,อธิบายสาเหตุที่ทําให้เกิดมลพิษโดยมนุษย์,ส 5.2 ป.3/6,มีส่วนร่วมในการจัดการสิ่งแวดล้อมในชุมชน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ป.4/1,อธิบายความสําคัญของพระพุทธศาสนา หรือ ศาสนาที่ตนนับถือ ในฐานะเป็นศูนย์รวมจิตใจของศาสนิกชน,ส 1.1 ป.4/4,แสดงความเคารพ พระรัตนตรัย ปฏิบัติตามไตรสิกขา และหลักธรรม โอวาท 3 ในพระพุทธศาสนาหรือหลักธรรม ของศาสนาที่ตนนับถือตามที่กําหนด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ป.4/2,สรุปพุทธประวัติตั้งแต่บรรลุธรรมจนถึง ประกาศธรรม หรือประวัติศาสดาที่ตนนับถือตามที่กําหนด,ส 1.1 ป.4/5,ชื่นชมการทําความดี ของตนเอง บุคคลในครอบครัว โรงเรียนและชุมชนตามหลักศาสนา พร้อมทั้งบอกแนวปฏิบัติในการ ดําเนินชีวิต
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ป.4/3,เห็นคุณค่า และปฏิบัติตนตามแบบอย่าง การดําเนินชีวิตและข้อคิดจากประวัติสาวก ชาดก เรื่องเล่า และศาสนิกชนตัวอย่างตามที่กําหนด,ส 1.1 ป.4/5,ชื่นชมการทําความดี ของตนเอง บุคคลในครอบครัว โรงเรียนและชุมชนตามหลักศาสนา พร้อมทั้งบอกแนวปฏิบัติในการ ดําเนินชีวิต
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ป.4/6,เห็นคุณค่าและสวดมนต์ แผ่เมตตา มีสติที่เป็น พื้นฐานของสมาธิในพระพุทธศาสนาหรือการพัฒนาจิต ตามแนวทางของศาสนาที่ตนนับถือตามที่กําหนด,ส 1.1 ป.4/5,ชื่นชมการทําความดี ของตนเอง บุคคลในครอบครัว โรงเรียนและชุมชนตามหลักศาสนา พร้อมทั้งบอกแนวปฏิบัติในการ ดําเนินชีวิต
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ป.4/7,ปฏิบัติตนตามหลักธรรมของศาสนาที่ตนนับถือเพื่อการอยู่ร่วมกันเป็นชาติได้อย่างสมานฉันท์,ส 1.1 ป.4/5,ชื่นชมการทําความดี ของตนเอง บุคคลในครอบครัว โรงเรียนและชุมชนตามหลักศาสนา พร้อมทั้งบอกแนวปฏิบัติในการ ดําเนินชีวิต
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ป.4/8,อธิบายประวัติศาสดาของศาสนาอื่น ๆ โดยสังเขป,ส 1.1 ป.4/5,ชื่นชมการทําความดี ของตนเอง บุคคลในครอบครัว โรงเรียนและชุมชนตามหลักศาสนา พร้อมทั้งบอกแนวปฏิบัติในการ ดําเนินชีวิต
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.2,1.2 เข้าใจ ตระหนักและปฏิบัติตนเป็นศากชนที่ดี และธํารงรักษาพระพุทธศาสนาหรือศาสนา ที่ตนนับ,2,ส 1.2 ป.4/1 ,อภิปรายความสําคัญและมีส่วนร่วมในการ บํารุงรักษาศาสนสถานของศาสนาที่ตนนับถือ,ส 1.2 ป.4/3,ปฏิบัติตนในศาสนพิธีพิธีกรรมและวันสําคัญทางศาสนาตามที่กําหนดได้ถูกต้อง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.2,1.2 เข้าใจ ตระหนักและปฏิบัติตนเป็นศากชนที่ดี และธํารงรักษาพระพุทธศาสนาหรือศาสนา ที่ตนนับ,2,ส 1.2 ป.4/2,มีมรรยาทของความเป็นศาสนิกชนที่ดีตามที่กําหนด,ส 1.2 ป.4/3,ปฏิบัติตนในศาสนพิธีพิธีกรรมและวันสําคัญทางศาสนาตามที่กําหนดได้ถูกต้อง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.1,2.1 เข้าใจและปฏิบัติตนตามหน้าที่ของการเป็นพลเมืองดี มีค่านิยมที่ดีงาม และธํารงรักษา ประเพณีและวัฒนธรรมไทย ดำรงชีวิตอยู่ร่วมกันในสังคมไทย และสังคมโลกอย่างสันติสุข,3,ส 2.1 ป.4/1 ,ปฏิบัติตนเป็นพลเมืองดีตามวิถีประชาธิปไตย ในฐานะสมาชิกที่ดีของชุมชน,ส 2.1 ป.4/5,เสนอวิธีการ ที่จะอยู่ร่วมกัน อย่างสันติสุขในชีวิตประจําวัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.1,2.1 เข้าใจและปฏิบัติตนตามหน้าที่ของการเป็นพลเมืองดี มีค่านิยมที่ดีงาม และธํารงรักษา ประเพณีและวัฒนธรรมไทย ดำรงชีวิตอยู่ร่วมกันในสังคมไทย และสังคมโลกอย่างสันติสุข,3,ส 2.1 ป.4/2,ปฏิบัติตนในการเป็นผู้นําและผู้ตามที่ดี,ส 2.1 ป.4/5,เสนอวิธีการ ที่จะอยู่ร่วมกัน อย่างสันติสุขในชีวิตประจําวัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.1,2.1 เข้าใจและปฏิบัติตนตามหน้าที่ของการเป็นพลเมืองดี มีค่านิยมที่ดีงาม และธํารงรักษา ประเพณีและวัฒนธรรมไทย ดำรงชีวิตอยู่ร่วมกันในสังคมไทย และสังคมโลกอย่างสันติสุข,3,ส 2.1 ป.4/3,วิเคราะห์สิทธิพื้นฐานที่เด็กทุกคนพึงได้รับตามกฎหมาย,ส 2.1 ป.4/5,เสนอวิธีการ ที่จะอยู่ร่วมกัน อย่างสันติสุขในชีวิตประจําวัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.1,2.1 เข้าใจและปฏิบัติตนตามหน้าที่ของการเป็นพลเมืองดี มีค่านิยมที่ดีงาม และธํารงรักษา ประเพณีและวัฒนธรรมไทย ดำรงชีวิตอยู่ร่วมกันในสังคมไทย และสังคมโลกอย่างสันติสุข,3,ส 2.1 ป.4/4,อธิบายความแตกต่างทางวัฒนธรรมของกลุ่มคนในท้องถิ่น,ส 2.1 ป.4/5,เสนอวิธีการ ที่จะอยู่ร่วมกัน อย่างสันติสุขในชีวิตประจําวัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.2,2.2 เข้าใจระบบการเมืองการปกครองในสังคมปัจจุบัน ยึดมั่น ศรัทธา และธํารงรักษาไว้ซึ่ง การปกครองระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข,4,ส 2.2 ป.4/2, อธิบายบทบาทหน้าที่ของพลเมืองในกระบวนการเลือกตั้ง,ส 2.2 ป.4/1,อธิบายอํานาจอธิปไตยและความสําคัญของระบอบประชาธิปไตย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.2,2.2 เข้าใจระบบการเมืองการปกครองในสังคมปัจจุบัน ยึดมั่น ศรัทธา และธํารงรักษาไว้ซึ่ง การปกครองระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข,4,ส 2.2 ป.4/2, อธิบายบทบาทหน้าที่ของพลเมืองในกระบวนการเลือกตั้ง,ส 2.2 ป.4/3,อธิบายความสําคัญของสถาบันพระมหากษัตริย์ตามระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 3,ส 3.1,3.1 เข้าใจและสามารถบริหารจัดการทรัพยากรในการผลิตและการบริโภค การใช้ทรัพยากร ที่มีอยู่จํากัดได้อย่างมีประสิทธิภาพและคุ้มค่า รวมทั้งเข้าใจหลักการของเศรษฐกิจพอเพียง เพื่อการดำรงชีวิตอย่างมีดุลยภาพ,5,ส 3.1 ป.4/1 ,ระบุปัจจัยที่มีผลต่อการเลือกซื้อสินค้า และบริการ,ส 3.1 ป.4/3,อธิบายหลักการของเศรษฐกิจพอเพียงและนําไปใช้ในชีวิตประจําวันของตนเอง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 3,ส 3.1,3.1 เข้าใจและสามารถบริหารจัดการทรัพยากรในการผลิตและการบริโภค การใช้ทรัพยากร ที่มีอยู่จํากัดได้อย่างมีประสิทธิภาพและคุ้มค่า รวมทั้งเข้าใจหลักการของเศรษฐกิจพอเพียง เพื่อการดำรงชีวิตอย่างมีดุลยภาพ,5,ส 3.1 ป.4/2,บอกสิทธิพื้นฐานและรักษาผลประโยชน์ของตนเองในฐานะผู้บริโภค,ส 3.1 ป.4/3,อธิบายหลักการของเศรษฐกิจพอเพียงและนําไปใช้ในชีวิตประจําวันของตนเอง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 3,ส 3.2,3.2 เข้าใจระบบและสถาบันทางเศรษฐกิจต่าง ๆ ความสัมพันธ์ทางเศรษฐกิจและความจําเป็น ของการร่วมมือกันทางเศรษฐกิจในสังคมโลก,6,ส 3.2 ป.4/2 ,อธิบายหน้าที่เบื้องต้นของเงิน,ส 3.2 ป.4/1,อธิบายความสัมพันธ์ทางเศรษฐกิจของคนในชุมชน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 4,ส 4.1,4.1 เข้าใจความหมาย ความสำคัญของเวลาและยุคสมัยทางประวัติศาสตร์ สามารถใช้วิธีการ ทางประวัติศาสตร์มาวิเคราะห์เหตุการณ์ต่าง ๆ อย่างเป็นระบบ,7,ส 4.1 ป.4/1 ,นับช่วงเวลาเป็นทศวรรษ ศตวรรษ และ สหัสวรรษ,ส 4.2 ป.4/1,อธิบายการตั้งหลักแหล่ง และพัฒนาการของมนุษย์ ยุคก่อนประวัติศาสตร์และ ยุคประวัติศาสตร์ โดยสังเขป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 4,ส 4.2,4.2 เข้าใจพัฒนาการของมนุษยชาติจากอดีตจนถึงปัจจุบันในด้านความสัมพันธ์และ การเปลี่ยนแปลงของเหตุการณ์อย่างต่อเนื่อง ตระหนักถึงความสำคัญ และสามารถวิเคราะห์ ผลกระทบที่เกิดขึ้น,7,ส 4.1 ป.4/2,อธิบายยุคสมัยในการศึกษาประวัติของมนุษยชาติโดยสังเขป,ส 4.2 ป.4/1,อธิบายการตั้งหลักแหล่ง และพัฒนาการของมนุษย์ ยุคก่อนประวัติศาสตร์และ ยุคประวัติศาสตร์ โดยสังเขป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 4,ส 4.2,4.2 เข้าใจพัฒนาการของมนุษยชาติจากอดีตจนถึงปัจจุบันในด้านความสัมพันธ์และ การเปลี่ยนแปลงของเหตุการณ์อย่างต่อเนื่อง ตระหนักถึงความสำคัญ และสามารถวิเคราะห์ ผลกระทบที่เกิดขึ้น,7,ส 4.1 ป.4/3,แยกแยะประเภทหลักฐานที่ใช้ในการศึกษา ความเป็นมา ของท้องถิ่น,ส 4.2 ป.4/1,อธิบายการตั้งหลักแหล่ง และพัฒนาการของมนุษย์ ยุคก่อนประวัติศาสตร์และ ยุคประวัติศาสตร์ โดยสังเขป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 4,ส 4.2,4.2 เข้าใจพัฒนาการของมนุษยชาติจากอดีตจนถึงปัจจุบันในด้านความสัมพันธ์และ การเปลี่ยนแปลงของเหตุการณ์อย่างต่อเนื่อง ตระหนักถึงความสำคัญ และสามารถวิเคราะห์ ผลกระทบที่เกิดขึ้น,7,ส 4.2 ป.4/2, ยกตัวอย่างหลักฐานทางประวัติศาสตร์ที่พบ ในท้องถิ่นที่แสดงพัฒนาการของมนุษยชาติ,ส 4.2 ป.4/1,อธิบายการตั้งหลักแหล่ง และพัฒนาการของมนุษย์ ยุคก่อนประวัติศาสตร์และ ยุคประวัติศาสตร์ โดยสังเขป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 4,ส 4.2,4.2 เข้าใจพัฒนาการของมนุษยชาติจากอดีตจนถึงปัจจุบันในด้านความสัมพันธ์และ การเปลี่ยนแปลงของเหตุการณ์อย่างต่อเนื่อง ตระหนักถึงความสำคัญ และสามารถวิเคราะห์ ผลกระทบที่เกิดขึ้น,8,ส 4.2 ป.4/2,ยกตัวอย่างหลักฐานทางประวัติศาสตร์ที่พบในท้องถิ่นที่แสดงพัฒนาการของมนุษยชาติ,ส 4.3 ป.4/1 ,อธิบายพัฒนาการ ของอาณาจักรสุโขทัยโดยสังเขป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 4,ส 4.3,4.3 เข้าใจความเป็นมาของชาติไทย วัฒนธรรม ภูมิปัญญาไทย มีความรัก ความภูมิใจ และธํารงความเป็นไทย,8,ส 4.3 ป.4/2,บอกประวัติและผลงานของบุคคลสําคัญสมัยสุโขทัย,ส 4.3 ป.4/1 ,อธิบายพัฒนาการ ของอาณาจักรสุโขทัยโดยสังเขป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 4,ส 4.3,4.3 เข้าใจความเป็นมาของชาติไทย วัฒนธรรม ภูมิปัญญาไทย มีความรัก ความภูมิใจ และธํารงความเป็นไทย,8,ส 4.3 ป.4/3,อธิบายภูมิปัญญาไทยที่สําคัญ สมัยสุโขทัย ที่น่าภาคภูมิใจและควรค่าแก่การอนุรักษ์,ส 4.3 ป.4/1 ,อธิบายพัฒนาการ ของอาณาจักรสุโขทัยโดยสังเขป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.1,5.1 เข้าใจลักษณะของโลกทางกายภาพ และความสัมพันธ์ของสรรพสิ่งซึ่งมีผลต่อกันและกัน ในระบบของธรรมชาติ ใช้แผนที่และเครื่องมือทางภูมิศาสตร์ ในการค้นหาวิเคราะห์ สรุป และใช้ข้อมูลภูมิสารสนเทศอย่างมีประสิทธิภาพ,9,ส 5.1 ป.4/1, สืบค้นและอธิบายข้อมูลลักษณะทางกายภาพ ในจังหวัดของตนด้วยแผนที่และรูปถ่าย,ส 5.2 ป.4/1,วิเคราะห์สิ่งแวดล้อมทางกายภาพที่ส่งผลต่อการดําเนินชีวิตของคนในจังหวัด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,9,ส 5.1 ป.4/2,ระบุแหล่งทรัพยากรและสถานที่สําคัญในจังหวัดของตนด้วยแผนที่และรูปถ่าย,ส 5.2 ป.4/1,วิเคราะห์สิ่งแวดล้อมทางกายภาพที่ส่งผลต่อการดําเนินชีวิตของคนในจังหวัด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,9,ส 5.1 ป.4/3,อธิบายลักษณะทางกายภาพที่ส่งผลต่อแหล่งทรัพยากรและสถานที่สําคัญในจังหวัด,ส 5.2 ป.4/1,วิเคราะห์สิ่งแวดล้อมทางกายภาพที่ส่งผลต่อการดําเนินชีวิตของคนในจังหวัด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,10,ส 5.2 ป.4/2,อธิบายการเปลี่ยนแปลงสิ่งแวดล้อมในจังหวัดและผลที่เกิดจากการเปลี่ยนแปลง,ส 5.2 ป.4/3,นําเสนอแนวทางการจัดการสิ่งแวดล้อมในจังหวัด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ป.5/1 ,วิเคราะห์ความสําคัญของพระพุทธศาสนาหรือ ศาสนาที่ตนนับถือในฐานะที่เป็นมรดกทางวัฒนธรรมและ หลักในการพัฒนาชาติไทย,ส 1.1 ป.5/5,แสดงความเคารพ พระรัตนตรัย และปฏิบัติตาม ไตรสิกขา และหลักธรรมโอวาท 3 ในพระพุทธศาสนา หรือหลักธรรม ของศาสนาที่ตนนับถือตามที่กําหนด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ป.5/2,สรุปพุทธประวัติตั้งแต่เสด็จกรุงกบิลพัสดุ์จนถึง พุทธกิจสําคัญ หรือประวัติศาสดาที่ตนนับถือตามที่กําหนด,ส 1.1 ป.5/7,ปฏิบัติตนตามหลักธรรมของศาสนาที่ตนนับถือเพื่อการพัฒนาตนเองและสิ่งแวดล้อม
