เลขกลุ่มสาระ, ชื่อกลุ่มสาระ, เลขสาระ,ชื่อสาระ,หมวดมาตรฐาน,เลขมาตรฐาน,ชื่อมาตรฐาน,กลุ่มที่, เลขตัวชี้วัดระหว่างทาง, รายละเอียดตัวชี้วัดนะหว่างทาง,เลขตัวชี้วัดปลายทาง,รายละเอียดตัวชี้วัดปลายทาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 1,ต 1.3,1.3 นําเสนอข้อมูลข่าวสาร ความคิดรวบยอด และความคิดเห็นในเรื่องต่าง ๆ โดยการพูด และการเขียน,3,ต 1.3 ป.4/2 ,พูด/วาดภาพแสดงความสัมพันธ์ของสิ่งต่าง ๆ ใกล้ตัวตามที่ฟังหรืออ่าน,ต 2.1 ป.4/1 ,พูดและทําท่า ประกอบอย่างสุภาพ ตามมารยาท สังคมและวัฒนธรรมของ เจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 2,ต 2.1,2.1 เข้าใจความสัมพันธ์ระหว่างภาษากับวัฒนธรรมของเจ้าของภาษา และนําไปใช้ได้ อย่างเหมาะสมกับกาลเทศะ,3,ต 1.3 ป.4/3 ,พูดแสดงความคิดเห็นง่าย ๆ เกี่ยวกับเรื่องต่าง ๆ ใกล้ตัว,ต 2.1 ป.4/1 ,พูดและทําท่า ประกอบอย่างสุภาพ ตามมารยาท สังคมและวัฒนธรรมของ เจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 2,ต 2.1,2.1 เข้าใจความสัมพันธ์ระหว่างภาษากับวัฒนธรรมของเจ้าของภาษา และนําไปใช้ได้ อย่างเหมาะสมกับกาลเทศะ,4,ต 2.1 ป.4/3 ,เข้าร่วมกิจกรรมทางภาษาและวัฒนธรรม ที่เหมาะกับวัย,ต 2.1 ป.4/2 ,ตอบคําถามเกี่ยวกับ เทศกาล /วันสําคัญ /งานฉลอง และชีวิตความเป็นอยู่ง่าย ๆ ของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 2,ต 2.2,2.2 เข้าใจความเหมือนและความแตกต่างระหว่างภาษาและวัฒนธรรมของเจ้าของภาษากับภาษา และวัฒนธรรมไทย และนํามาใช้อย่างถูกต้องและเหมาะสม,4,ต 2.2 ป.4/2 ,"บอกความเหมือน/ความแตกต่างระหว่างเทศกาลและงานฉลองตามวัฒนธรรมของเจ้าของภาษา
กับของไทย",ต 2.1 ป.4/2 ,ตอบคําถามเกี่ยวกับ เทศกาล /วันสําคัญ /งานฉลอง และชีวิตความเป็นอยู่ง่าย ๆ ของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),3,ภาษากับความสัมพันธ์กับกลุ่มสาระการเรียนรู้อื่น,ต 3,ต 3.1,3.1 ใช้ภาษาต่างประเทศในการเชื่อมโยงความรู้กับกลุ่มสาระการเรียนรู้อื่น และเป็นพื้นฐาน ในการพัฒนา แสวงหาความรู้ และเปิดโลกทัศน์ของตน,5,ต 4.2 ป.4/1 ,ใช้ภาษาต่างประเทศในการสืบค้นและรวบรวม ข้อมูลต่าง ๆ,ต 3.1 ป.4/1 ,ค้นคว้า รวบรวม คําศัพท์ที่เกี่ยวข้องกับกลุ่มสาระ การเรียนรู้อื่นและนําเสนอด้วย การพูด/การเขียน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),3,ภาษากับความสัมพันธ์กับกลุ่มสาระการเรียนรู้อื่น,ต 4,ต 4.2,4.2 ใช้ภาษาต่างประเทศเป็นเครื่องมือพื้นฐานในการศึกษาต่อ การประกอบอาชีพ และการแลกเปลี่ยนเรียนรู้กับสังคมโลก,5,ต 4.2 ป.4/1 ,ใช้ภาษาต่างประเทศในการสืบค้นและรวบรวม ข้อมูลต่าง ๆ,ต 3.1 ป.4/1 ,ค้นคว้า รวบรวม คําศัพท์ที่เกี่ยวข้องกับกลุ่มสาระ การเรียนรู้อื่นและนําเสนอด้วย การพูด/การเขียน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),4,ภาษากับความสัมพันธ์กับชุมชนและโลก,ต 1,ต 1.1,1.1 เข้าใจและตีความเรื่องที่ฟังและอ่านจากสื่อประเภทต่าง ๆ และแสดงความคิดเห็น อย่างมีเหตุผล,6,ต 1.1 ป.4/1 ,ปฏิบัติตามคําสั่ง คําขอร้อง และคําแนะนํา (instructions) ง่าย ๆ ที่ฟังหรืออ่าน,ต 4.1 ป.4/1 ,ฟังและพูด/อ่านในสถานการณ์ที่เกิดขึ้นในห้องเรียนและสถานศึกษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),4,ภาษากับความสัมพันธ์กับชุมชนและโลก,ต 1,ต 1.2,1.2 มีทักษะการสื่อสารทางภาษาในการแลกเปลี่ยนข้อมูลข่าวสาร แสดงความรู้สึกและ ความคิดเห็นอย่างมีประสิทธิภาพ,6,ต 1.1 ป.4/4 ,ตอบคําถามจากการฟังและอ่านประโยค และสถานศึกษา บทสนทนา และนิทานง่าย ๆ,ต 4.1 ป.4/1 ,ฟังและพูด/อ่านในสถานการณ์ที่เกิดขึ้นในห้องเรียนและสถานศึกษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),4,ภาษากับความสัมพันธ์กับชุมชนและโลก,ต 4,ต 4.1,4.1 ใช้ภาษาต่างประเทศในสถานการณ์ต่าง ๆ ทั้งในสถานศึกษา ชุมชน และสังคม,7,ต 1.2 ป.4/2 ,ใช้คําสั่ง คําขอร้อง และคําขออนุญาตง่าย ๆ,ต 4.1 ป.4/1 ,ฟังและพูด/อ่านในสถานการณ์ที่เกิดขึ้นในห้องเรียนและสถานศึกษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.1,1.1 เข้าใจและตีความเรื่องที่ฟังและอ่านจากสื่อประเภทต่าง ๆ และแสดงความคิดเห็น อย่างมีเหตุผล,1,ต 1.1 ป.5/3 ,ระบุ/วาดภาพ สัญลักษณ์ หรือเครื่องหมายตรง ตามความหมายของประโยคและข้อความสั้น ๆ ที่ฟังหรืออ่าน,ต 1.2 ป.5/1 ,พูด/เขียนโต้ตอบ ในการสื่อสารระหว่างบุคคล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.2,1.2 มีทักษะการสื่อสารทางภาษาในการแลกเปลี่ยนข้อมูลข่าวสาร แสดงความรู้สึกและ ความคิดเห็นอย่างมีประสิทธิภาพ,1,ต 1.2 ป.5 /3 ,พูด/เขียนแสดงความต้องการขอความช่วยเหลือ ตอบรับและปฏิเสธการให้ความช่วยเหลือในสถานการณ์ง่าย ๆ,ต 1.2 ป.5/1 ,พูด/เขียนโต้ตอบ ในการสื่อสารระหว่างบุคคล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.3,1.3 นําเสนอข้อมูลข่าวสาร ความคิดรวบยอด และความคิดเห็นในเรื่องต่าง ๆ โดยการพูด และการเขียน,1,ต 1.2 ป.5/4 ,พูด/เขียนเพื่อขอและให้ข้อมูลเกี่ยวกับตนเอง เพื่อน ครอบครัว และเรื่องใกล้ตัว,ต 1.2 ป.5/1 ,พูด/เขียนโต้ตอบ ในการสื่อสารระหว่างบุคคล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.3,1.3 นําเสนอข้อมูลข่าวสาร ความคิดรวบยอด และความคิดเห็นในเรื่องต่าง ๆ โดยการพูด และการเขียน,1,ต 1.3 ป.5/1 ,พูด /เขียนให้ข้อมูลเกี่ยวกับตนเองและเรื่องใกล้ตัว,ต 1.2 ป.5/1 ,พูด/เขียนโต้ตอบ ในการสื่อสารระหว่างบุคคล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.1,1.1 เข้าใจและตีความเรื่องที่ฟังและอ่านจากสื่อประเภทต่าง ๆ และแสดงความคิดเห็น อย่างมีเหตุผล,2,ต. 2.2 ป.5/1 ,บอกความเหมือน ความแตกต่างระหว่างการ ออกเสียงประโยคชนิดต่าง ๆ การใช้เครื่องหมายวรรคตอน และ การลําดับคํา (order) ตามโครงสร้างประโยคของภาษา ต่างประเทศและภาษาไทย,ต 1.1 ป.5/2 ,อ่านออกเสียง ประโยค ข้อความ และบทกลอน สั้น ๆ ถูกต้องตามหลักการอ่าน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 2,ต 2.2,2.2 เข้าใจความเหมือนและความแตกต่างระหว่างภาษาและวัฒนธรรมของเจ้าของภาษากับภาษา และวัฒนธรรมไทย และนํามาใช้อย่างถูกต้องและเหมาะสม,2,ต. 2.2 ป.5/1 ,บอกความเหมือน ความแตกต่างระหว่างการ ออกเสียงประโยคชนิดต่าง ๆ การใช้เครื่องหมายวรรคตอน และ การลําดับคํา (order) ตามโครงสร้างประโยคของภาษา ต่างประเทศและภาษาไทย,ต 1.1 ป.5/2 ,อ่านออกเสียง ประโยค ข้อความ และบทกลอน สั้น ๆ ถูกต้องตามหลักการอ่าน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 1,ต 1.2,1.2 มีทักษะการสื่อสารทางภาษาในการแลกเปลี่ยนข้อมูลข่าวสาร แสดงความรู้สึกและ ความคิดเห็นอย่างมีประสิทธิภาพ,3,ต 1.2 ป.5/5 ,พูด/เขียนแสดงความรู้สึกของตนเองเกี่ยวกับ เรื่องต่าง ๆ ใกล้ตัวและกิจกรรมต่าง ๆ พร้อมทั้งให้เหตุผลสั้น ๆ ประกอบ,ต 2.1 ป.5/1 ,ใช้ถ้อยคํา น้ําเสียง และกิริยาท่าทาง อย่างสุภาพ ตามมารยาทสังคมและวัฒนธรรมของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 1,ต 1.3,1.3 นําเสนอข้อมูลข่าวสาร ความคิดรวบยอด และความคิดเห็นในเรื่องต่าง ๆ โดยการพูด และการเขียน,3,ต 1.3 ป.5/2 ,เขียนภาพ แผนผัง และแผนภูมิแสดงข้อมูลต่าง ๆ ตามที่ฟังหรืออ่าน,ต 2.1 ป.5/1 ,ใช้ถ้อยคํา น้ําเสียง และกิริยาท่าทาง อย่างสุภาพ ตามมารยาทสังคมและวัฒนธรรมของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 2,ต 2.1,2.1 เข้าใจความสัมพันธ์ระหว่างภาษากับวัฒนธรรมของเจ้าของภาษา และนําไปใช้ได้ อย่างเหมาะสมกับกาลเทศะ,3,ต 1.3 ป.5/3 ,พูดแสดงความคิดเห็นเกี่ยวกับเรื่องต่าง ๆ ใกล้ตัว,ต 2.1 ป.5/1 ,ใช้ถ้อยคํา น้ําเสียง และกิริยาท่าทาง อย่างสุภาพ ตามมารยาทสังคมและวัฒนธรรมของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 2,ต 2.1,2.1 เข้าใจความสัมพันธ์ระหว่างภาษากับวัฒนธรรมของเจ้าของภาษา และนําไปใช้ได้ อย่างเหมาะสมกับกาลเทศะ,4,ต 2.1 ป.5/3 ,เข้าร่วมกิจกรรมทางภาษาและวัฒนธรรม ตามความสนใจ,ต 2.1 ป.5/2 ,ตอบคําถาม/บอก ความสําคัญของเทศกาล/วันสําคัญ/ งานฉลองและชีวิตความเป็นอยู่ ง่าย ๆ ของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 2,ต 2.2,2.2 เข้าใจความเหมือนและความแตกต่างระหว่างภาษาและวัฒนธรรมของเจ้าของภาษากับภาษา และวัฒนธรรมไทย และนํามาใช้อย่างถูกต้องและเหมาะสม,4,ต 2.2 ป.5/2 ,บอกความเหมือน/ความแตกต่างระหว่างเทศกาล และงานฉลอง ของเจ้าของภาษากับของไทย,ต 2.1 ป.5/2 ,ตอบคําถาม/บอก ความสําคัญของเทศกาล/วันสําคัญ/ งานฉลองและชีวิตความเป็นอยู่ ง่าย ๆ ของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),3,ภาษากับความสัมพันธ์กับกลุ่มสาระการเรียนรู้อื่น,ต 3,ต 3.1,3.1 ใช้ภาษาต่างประเทศในการเชื่อมโยงความรู้กับกลุ่มสาระการเรียนรู้อื่น และเป็นพื้นฐาน ในการพัฒนา แสวงหาความรู้ และเปิดโลกทัศน์ของตน,5,ต 4.2 ป.5/1, ใช้ภาษาต่างประเทศในการสืบค้น และรวบรวมข้อมูลต่าง ๆ,ต 3.1 ป.5/1 ,ค้นคว้า รวบรวม คําศัพท์ที่เกี่ยวข้อง กับกลุ่มสาระ การเรียนรู้อื่นและนําเสนอ ด้วยการพูด/การเขียน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),3,ภาษากับความสัมพันธ์กับกลุ่มสาระการเรียนรู้อื่น,ต 4,ต 4.2,4.2 ใช้ภาษาต่างประเทศเป็นเครื่องมือพื้นฐานในการศึกษาต่อ การประกอบอาชีพ และการแลกเปลี่ยนเรียนรู้กับสังคมโลก,5,ต 4.2 ป.5/1, ใช้ภาษาต่างประเทศในการสืบค้น และรวบรวมข้อมูลต่าง ๆ,ต 3.1 ป.5/1 ,ค้นคว้า รวบรวม คําศัพท์ที่เกี่ยวข้อง กับกลุ่มสาระ การเรียนรู้อื่นและนําเสนอ ด้วยการพูด/การเขียน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),4,ภาษากับความสัมพันธ์กับชุมชนและโลก,ต 1,ต 1.1,1.1 เข้าใจและตีความเรื่องที่ฟังและอ่านจากสื่อประเภทต่าง ๆ และแสดงความคิดเห็น อย่างมีเหตุผล,6,ต 1.1 ป.5/1 ,ปฏิบัติตามคําสั่ง คําขอร้อง และ คําแนะนําง่าย ๆ ที่ฟังและอ่าน,ต 4.1 ป.5/1 ,ฟัง พูด และอ่าน/เขียนในสถานการณ์ต่าง ๆ ที่เกิดขึ้นในห้องเรียนและสถานศึกษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),4,ภาษากับความสัมพันธ์กับชุมชนและโลก,ต 1,ต 1.2,1.2 มีทักษะการสื่อสารทางภาษาในการแลกเปลี่ยนข้อมูลข่าวสาร แสดงความรู้สึกและ ความคิดเห็นอย่างมีประสิทธิภาพ,6,ต 1.1 ป.5/4 ,บอกใจความสําคัญ และตอบคําถาม จากการฟังและอ่านบทสนทนา และนิทานง่าย ๆ หรือเรื่องสั้น ๆ,ต 4.1 ป.5/1 ,ฟัง พูด และอ่าน/เขียนในสถานการณ์ต่าง ๆ ที่เกิดขึ้นในห้องเรียนและสถานศึกษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),4,ภาษากับความสัมพันธ์กับชุมชนและโลก,ต 4,ต 4.1,4.1 ใช้ภาษาต่างประเทศในสถานการณ์ต่าง ๆ ทั้งในสถานศึกษา ชุมชน และสังคม,6,ต 1.2 ป.5/2 ,ใช้คําสั่ง คําขอร้อง คําขออนุญาต และให้คําแนะนําง่าย ๆ,ต 4.1 ป.5/1 ,ฟัง พูด และอ่าน/เขียนในสถานการณ์ต่าง ๆ ที่เกิดขึ้นในห้องเรียนและสถานศึกษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.1,1.1 เข้าใจและตีความเรื่องที่ฟังและอ่านจากสื่อประเภทต่าง ๆ และแสดงความคิดเห็น อย่างมีเหตุผล,1,ต 1.1 ป.6/3 ,เลือก/ระบุประโยค หรือข้อความสั้น ๆ ตรงตามภาพ สัญลักษณ์ หรือเครื่องหมายที่อ่าน,ต 1.2 ป.6/1 ,พูด/เขียนโต้ตอบ ในการสื่อสารระหว่างบุคคล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.2,1.2 มีทักษะการสื่อสารทางภาษาในการแลกเปลี่ยนข้อมูลข่าวสาร แสดงความรู้สึกและ ความคิดเห็นอย่างมีประสิทธิภาพ,1,ต 1.2 ป.6/3 ,พูด/เขียนแสดงความต้องการขอความช่วยเหลือ ตอบรับและปฏิเสธการให้ความช่วยเหลือในสถานการณ์ง่าย ๆ,ต 1.2 ป.6/1 ,พูด/เขียนโต้ตอบ ในการสื่อสารระหว่างบุคคล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.3,1.3 นําเสนอข้อมูลข่าวสาร ความคิดรวบยอด และความคิดเห็นในเรื่องต่าง ๆ โดยการพูด และการเขียน,1,ต 1.2 ป.6/4 ,พูดและเขียนเพื่อขอและให้ข้อมูลเกี่ยวกับตนเอง เพื่อน ครอบครัว และเรื่องใกล้ตัว,ต 1.2 ป.6/1 ,พูด/เขียนโต้ตอบ ในการสื่อสารระหว่างบุคคล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.3,1.3 นําเสนอข้อมูลข่าวสาร ความคิดรวบยอด และความคิดเห็นในเรื่องต่าง ๆ โดยการพูด และการเขียน,1,ต 1.3 ป.6/1,พูด/เขียนให้ข้อมูลเกี่ยวกับตนเอง เพื่อนและสิ่งแวดล้อมใกล้ตัว,ต 1.2 ป.6/1 ,พูด/เขียนโต้ตอบ ในการสื่อสารระหว่างบุคคล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 1,ต 1.1,1.1 เข้าใจและตีความเรื่องที่ฟังและอ่านจากสื่อประเภทต่าง ๆ และแสดงความคิดเห็น อย่างมีเหตุผล,2,ต 2.2 ป.6/1 ,บอกความเหมือน/ความแตกต่างระหว่างการ ออกเสียงประโยคชนิดต่าง ๆ การใช้เครื่องหมายวรรคตอน และการลําดับคําตามโครงสร้างประโยคของภาษาต่างประเทศ และภาษาไทย,ต 1.1 ป.6/2 ,อ่านออกเสียง ข้อความ นิทานและบทกลอนสั้น ๆ ถูกต้องตามหลักการอ่าน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),1,ภาษาเพื่อการสื่อสาร,ต 2,ต 2.2,2.2 เข้าใจความเหมือนและความแตกต่างระหว่างภาษาและวัฒนธรรมของเจ้าของภาษากับภาษา และวัฒนธรรมไทย และนํามาใช้อย่างถูกต้องและเหมาะสม,2,ต 2.2 ป.6/1 ,บอกความเหมือน/ความแตกต่างระหว่างการ ออกเสียงประโยคชนิดต่าง ๆ การใช้เครื่องหมายวรรคตอน และการลําดับคําตามโครงสร้างประโยคของภาษาต่างประเทศ และภาษาไทย,ต 1.1 ป.6/2 ,อ่านออกเสียง ข้อความ นิทานและบทกลอนสั้น ๆ ถูกต้องตามหลักการอ่าน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 1,ต 1.2,1.2 มีทักษะการสื่อสารทางภาษาในการแลกเปลี่ยนข้อมูลข่าวสาร แสดงความรู้สึกและ ความคิดเห็นอย่างมีประสิทธิภาพ,3,ต 1.2 ป.6/5 ,พูด/เขียนแสดงความรู้สึกของตนเองเกี่ยวกับ เรื่องต่าง ๆ ใกล้ตัว กิจกรรมต่าง ๆ พร้อมทั้งให้เหตุผลสั้น ๆ ประกอบ,ต 2.1 ป.6/2 ,ให้ข้อมูลเกี่ยวกับ เทศกาล/วันสําคัญ/งานฉลอง/ชีวิตความเป็นอยู่ของเจ้าของภาษา และวัฒนธรรมของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 1,ต 1.3,1.3 นําเสนอข้อมูลข่าวสาร ความคิดรวบยอด และความคิดเห็นในเรื่องต่าง ๆ โดยการพูด และการเขียน,3,ต 1.3 ป.6/2 ,เขียนภาพ แผนผัง แผนภูมิและตารางแสดงข้อมูลต่าง ๆ ที่ฟังหรืออ่าน,ต 2.1 ป.6/2 ,ให้ข้อมูลเกี่ยวกับ เทศกาล/วันสําคัญ/งานฉลอง/ชีวิตความเป็นอยู่ของเจ้าของภาษา และวัฒนธรรมของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 2,ต 2.1,2.1 เข้าใจความสัมพันธ์ระหว่างภาษากับวัฒนธรรมของเจ้าของภาษา และนําไปใช้ได้ อย่างเหมาะสมกับกาลเทศะ,3,ต 1.3 ป.6/3 ,พูด/เขียนแสดงความคิดเห็นเกี่ยวกับเรื่องต่าง ๆ ใกล้ตัว,ต 2.1 ป.6/2 ,ให้ข้อมูลเกี่ยวกับ เทศกาล/วันสําคัญ/งานฉลอง/ชีวิตความเป็นอยู่ของเจ้าของภาษา และวัฒนธรรมของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 2,ต 2.1,2.1 เข้าใจความสัมพันธ์ระหว่างภาษากับวัฒนธรรมของเจ้าของภาษา และนําไปใช้ได้ อย่างเหมาะสมกับกาลเทศะ,4,ต 2.1 ป.6/3 ,เข้าร่วมกิจกรรมทางภาษาและวัฒนธรรม ตามความสนใจ,ต 2.1 ป.6/2 ,ให้ข้อมูลเกี่ยวกับ เทศกาล/วันสําคัญ/งานฉลอง/ชีวิตความเป็นอยู่ของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),2,ภาษาและวัฒนธรรม,ต 2,ต 2.2,2.2 เข้าใจความเหมือนและความแตกต่างระหว่างภาษาและวัฒนธรรมของเจ้าของภาษากับภาษา และวัฒนธรรมไทย และนํามาใช้อย่างถูกต้องและเหมาะสม,4,ต 2.2 ป.6/2 ,เปรียบเทียบความเหมือน/ความแตกต่างระหว่างเทศกาล งานฉลองและประเพณีของเจ้าของภาษากับของไทย,ต 2.1 ป.6/2 ,ให้ข้อมูลเกี่ยวกับ เทศกาล/วันสําคัญ/งานฉลอง/ชีวิตความเป็นอยู่ของเจ้าของภาษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),3,ภาษากับความสัมพันธ์กับกลุ่มสาระการเรียนรู้อื่น,ต 3,ต 3.1,3.1 ใช้ภาษาต่างประเทศในการเชื่อมโยงความรู้กับกลุ่มสาระการเรียนรู้อื่น และเป็นพื้นฐาน ในการพัฒนา แสวงหาความรู้ และเปิดโลกทัศน์ของตน,5,ต 4.2 ป.6/1 ,ใช้ภาษาต่างประเทศในการสืบค้นและรวบรวม ข้อมูลต่าง ๆ,ต 3.1 ป.6/1 ,ค้นคว้า รวบรวม คําศัพท์ที่เกี่ยวข้อง กับกลุ่มสาระ การเรียนรู้อื่นจากแหล่งการเรียนรู้ และนําเสนอด้วยการพูด/การเขียน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),3,ภาษากับความสัมพันธ์กับกลุ่มสาระการเรียนรู้อื่น,ต 4,ต 3.1,4.2 ใช้ภาษาต่างประเทศเป็นเครื่องมือพื้นฐานในการศึกษาต่อ การประกอบอาชีพ และการแลกเปลี่ยนเรียนรู้กับสังคมโลก,5,ต 4.2 ป.6/1 ,ใช้ภาษาต่างประเทศในการสืบค้นและรวบรวม ข้อมูลต่าง ๆ,ต 3.1 ป.6/1 ,ค้นคว้า รวบรวม คําศัพท์ที่เกี่ยวข้อง กับกลุ่มสาระ การเรียนรู้อื่นจากแหล่งการเรียนรู้ และนําเสนอด้วยการพูด/การเขียน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),4,ภาษากับความสัมพันธ์กับชุมชนและโลก,ต 1,ต 1.1,1.1 เข้าใจและตีความเรื่องที่ฟังและอ่านจากสื่อประเภทต่าง ๆ และแสดงความคิดเห็น อย่างมีเหตุผล,6,ต 1.1 ป.6/1 ,ปฏิบัติตามคําสั่ง คําขอร้องและคําแนะนําที่ฟัง และอ่าน,ต 4.1 ป.6/1 ,ใช้ภาษาสื่อสาร ในสถานการณ์ต่าง ๆ ที่เกิดขึ้นในห้องเรียนและสถานศึกษา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ),4,ภาษากับความสัมพันธ์กับชุมชนและโลก,ต 1,ต 1.2,1.2 มีทักษะการสื่อสารทางภาษาในการแลกเปลี่ยนข้อมูลข่าวสาร แสดงความรู้สึกและ ความคิดเห็นอย่างมีประสิทธิภาพ,6,ต 1.1 ป.6/4 ,บอกใจความสําคัญและตอบคําถามจากการฟังและอ่านบทสนทนา นิทานง่าย ๆ และเรื่องเล่า,ต 4.1 ป.6/1 ,ใช้ภาษาสื่อสาร ในสถานการณ์ต่าง ๆ ที่เกิดขึ้นในห้องเรียนและสถานศึกษา
