เลขกลุ่มสาระ, ชื่อกลุ่มสาระ, เลขสาระ,ชื่อสาระ,หมวดมาตรฐาน,เลขมาตรฐาน,ชื่อมาตรฐาน,กลุ่มที่, เลขตัวชี้วัดระหว่างทาง, รายละเอียดตัวชี้วัดนะหว่างทาง,เลขตัวชี้วัดปลายทาง,รายละเอียดตัวชี้วัดปลายทาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,3,ว 2.1 ป.4/3, เปรียบเทียบสมบัติของสสาร ทั้ง ๓ สถานะ จากข้อมูลที่ได้จากการสังเกตมวล การต้องการที่อยู่รูปร่าง และปริมาตรของสสาร,ว 2.1 ป.4/2, แลกเปลี่ยนความคิด กับผู้อื่นโดยการอภิปรายเกี่ยวกับ สมบัติทางกายภาพของวัสดุอย่างมี เหตุผลจากการทดลอง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,3,ว 2.1 ป.4/4 ,ใช้เครื่องมือเพื่อวัดมวล และปริมาตรของสสาร ทั้ง 3 สถานะ,ว 2.1 ป.4/2, แลกเปลี่ยนความคิด กับผู้อื่นโดยการอภิปรายเกี่ยวกับ สมบัติทางกายภาพของวัสดุอย่างมี เหตุผลจากการทดลอง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.2,2.2 เข้าใจธรรมชาติของแรงในชีวิตประจําวัน ผลของแรงที่กระทําต่อวัตถุ ลักษณะการเคลื่อนที่ แบบต่าง ๆ ของวัตถุ รวมทั้งนําความรู้ไปใช้ประโยชน์,4,ว 2.2 ป.4/1 ,ระบุผลของแรงโน้มถ่วงที่มีต่อวัตถุจากหลักฐาน เชิงประจักษ์,ว 2.2 ป.4/3,บรรยายมวลของวัตถุที่มีผลต่อการเปลี่ยนแปลงการเคลื่อนที่ของวัตถุจากหลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.2,2.2 เข้าใจธรรมชาติของแรงในชีวิตประจําวัน ผลของแรงที่กระทําต่อวัตถุ ลักษณะการเคลื่อนที่ แบบต่าง ๆ ของวัตถุ รวมทั้งนําความรู้ไปใช้ประโยชน์,4,ว 2.2 ป.4/2 ,ใช้เครื่องชั่งสปริงในการวัดน้ําหนักของวัตถุ,ว 2.2 ป.4/3,บรรยายมวลของวัตถุที่มีผลต่อการเปลี่ยนแปลงการเคลื่อนที่ของวัตถุจากหลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.3,2.3 เข้าใจความหมายของพลังงาน การเปลี่ยนแปลงและการถ่ายโอนพลังงาน ปฏิสัมพันธ์ระหว่าง สสารและพลังงาน พลังงานในชีวิตประจําวัน ธรรมชาติของคลื่น ปรากฏการณ์ที่เกี่ยวข้องกับ เสียง แสง และคลื่นแม่เหล็กไฟฟ้า รวมทั้งนําความรู้ไปใช้ประโยชน์,5,-,-,ว 2.3 ป.4/1, จําแนกวัตถุเป็น ตัวกลางโปร่งใส ตัวกลางโปร่งแสง และวัตถุทึบแสง จากลักษณะ การมองเห็นสิ่งต่าง ๆ ผ่านวัตถุนั้น เป็นเกณฑ์ โดยใช้หลักฐาน เชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,3,วิทยาศาสตร์โลก และอวกาศ,ว 3,ว 3.1,3.1 เข้าใจองค์ประกอบ ลักษณะ กระบวนการเกิด และวิวัฒนาการของเอกภพ กาแล็กซี ดาวฤกษ์ และระบบสุริยะ รวมทั้งปฏิสัมพันธ์ภายในระบบสุริยะที่ส่งผลต่อสิ่งมีชีวิต และการประยุกต์ใช้เทคโนโลยีอวกาศ,6,ว 3.1 ป.4/1 ,อธิบายแบบรูปเส้นทางการขึ้นและตก ของดวงจันทร์ โดยใช้หลักฐานเชิงประจักษ์,ว 3.1 ป.4/2,สร้างแบบจําลองที่อธิบายแบบรูปการเปลี่ยนแปลงรูปร่างปรากฏของดวงจันทร์และพยากรณ์รูปร่างปรากฏของดวงจันทร์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,3,วิทยาศาสตร์โลก และอวกาศ,ว 3,ว 3.1,3.1 เข้าใจองค์ประกอบ ลักษณะ กระบวนการเกิด และวิวัฒนาการของเอกภพ กาแล็กซี ดาวฤกษ์ และระบบสุริยะ รวมทั้งปฏิสัมพันธ์ภายในระบบสุริยะที่ส่งผลต่อสิ่งมีชีวิต และการประยุกต์ใช้เทคโนโลยีอวกาศ,6,ว 3.1 ป.4/1 ,อธิบายแบบรูปเส้นทางการขึ้นและตก ของดวงจันทร์ โดยใช้หลักฐานเชิงประจักษ์,ว 3.1 ป.4/3,สร้างแบบจําลอง แสดงองค์ประกอบของระบบสุริยะ และอธิบายเปรียบเทียบคาบ การโคจรของดาวเคราะห์ต่าง ๆ จากแบบจําลอง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,7,ว 4.2 ป.4/2 ,ออกแบบ และเขียนโปรแกรมอย่างง่าย โดยใช้ ซอฟต์แวร์หรือสื่อ และตรวจหาข้อผิดพลาดและแก้ไข,ว 4.2 ป.4/1 ,ใช้เหตุผลเชิงตรรกะ ในการแก้ปัญหา การอธิบาย การทํางาน การคาดการณ์ผลลัพธ์ จากปัญหาอย่างง่าย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,8,-,-,ว 4.2 ป.4/4 ,รวบรวม ประเมิน นําเสนอข้อมูลและสารสนเทศ โดยใช้ซอฟต์แวร์ที่หลากหลาย เพื่อแก้ปัญหา ในชีวิตประจําวัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,9,-,-,ว 4.2 ป.4/3,ใช้อินเทอร์เน็ต ค้นหาความรู้ และประเมินความ น่าเชื่อถือของข้อมูล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,9,-,-,ว 4.2 ป.4/5,ใช้เทคโนโลยี สารสนเทศอย่างปลอดภัย เข้าใจ สิทธิและหน้าที่ของตน เคารพ ในสิทธิของผู้อื่นแจ้งผู้เกี่ยวข้องเมื่อ พบข้อมูลหรือบุคคลที่ไม่เหมาะสม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,1,วิทยาศาสตร์ชีวภาพ,ว 1,ว 1.1,1.1 เข้าใจความหลากหลายของระบบนิเวศ ความสัมพันธ์ระหว่างสิ่งไม่มีชีวิตกับสิ่งมีชีวิต และความสัมพันธ์ระหว่างสิ่งมีชีวิตกับสิ่งมีชีวิตต่าง ๆ ในระบบนิเวศ การถ่ายทอดพลังงาน การเปลี่ยนแปลงแทนที่ในระบบนิเวศ ความหมายของประชากร ปัญหาและผลกระทบที่มีต่อ ทรัพยากรธรรมชาติและสิ่งแวดล้อม แนวทางในการอนุรักษ์ทรัพยากรธรรมชาติและการแก้ไข ปัญหาสิ่งแวดล้อมรวมทั้งนําความรู้ไปใช้ประโยชน์,1,ว 1.1 ป.5/1 ,บรรยายโครงสร้างและลักษณะของสิ่งมีชีวิต ที่เหมาะสมกับการดํารงชีวิต ซึ่งเป็นผลมาจากการปรับตัว ของสิ่งมีชีวิตในแต่ละแหล่งที่อยู่,ว 1.1 ป.5/2,อธิบายความสัมพันธ์ระหว่างสิ่งมีชีวิตกับ สิ่งมีชีวิต และความสัมพันธ์ระหว่าง สิ่งมีชีวิตกับสิ่งไม่มีชีวิต เพื่อประโยชน์ต่อการดํารงชีวิต
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,1,วิทยาศาสตร์ชีวภาพ,ว 1,ว 1.1,1.1 เข้าใจความหลากหลายของระบบนิเวศ ความสัมพันธ์ระหว่างสิ่งไม่มีชีวิตกับสิ่งมีชีวิต และความสัมพันธ์ระหว่างสิ่งมีชีวิตกับสิ่งมีชีวิตต่าง ๆ ในระบบนิเวศ การถ่ายทอดพลังงาน การเปลี่ยนแปลงแทนที่ในระบบนิเวศ ความหมายของประชากร ปัญหาและผลกระทบที่มีต่อ ทรัพยากรธรรมชาติและสิ่งแวดล้อม แนวทางในการอนุรักษ์ทรัพยากรธรรมชาติและการแก้ไข ปัญหาสิ่งแวดล้อมรวมทั้งนําความรู้ไปใช้ประโยชน์,1,ว 1.1 ป.5/3,เขียนโซ่อาหารและระบุบทบาทหน้าที่ของสิ่งมีชีวิตที่เป็นผู้ผลิตและผู้บริโภคในโซ่อาหาร,ว 1.1 ป.5/4,ตระหนักในคุณค่า ของสิ่งแวดล้อมที่มีต่อการดํารงชีวิต ของสิ่งมีชีวิต โดยมีส่วนร่วม ในการดูแลรักษาสิ่งแวดล้อม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,1,วิทยาศาสตร์ชีวภาพ,ว 1,ว 1.3,1.3 เข้าใจกระบวนการและความสําคัญของการถ่ายทอดลักษณะทางพันธุกรรม สารพันธุกรรม การเปลี่ยนแปลงทางพันธุกรรมที่มีผลต่อสิ่งมีชีวิต ความหลากหลายทางชีวภาพและวิวัฒนาการ ของสิ่งมีชีวิต รวมทั้งนําความรู้ไปใช้ประโยชน์,2,ว 1.3 ป.5/2 ,แสดงความอยากรู้อยากเห็น โดยการ ถามคําถามเกี่ยวกับลักษณะที่คล้ายคลึงกันของตนเอง กับพ่อแม่,ว 1.3 ป.5/1 ,"อธิบายลักษณะ
ทางพันธุกรรมที่มีการถ่ายทอดจาก
พ่อแม่สู่ลูกของพืช สัตว์ และมนุษย์"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,3,ว 2.1 ป.5/1 ,อธิบายการเปลี่ยนสถานะของสสาร เมื่อทําให้ สสารร้อนขึ้นหรือเย็นลง โดยใช้หลักฐานเชิงประจักษ์,ว 2.1 ป.5/4,วิเคราะห์และระบุการเปลี่ยนแปลงที่ผันกลับได้และการเปลี่ยนแปลงที่ผันกลับไม่ได้
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,3,ว 2.1 ป.5/2,อธิบายการเปลี่ยนสถานะของสสาร เมื่อทําให้ สสารร้อนขึ้นหรือเย็นลง โดยใช้หลักฐานเชิงประจักษ์,ว 2.1 ป.5/4,วิเคราะห์และระบุการเปลี่ยนแปลงที่ผันกลับได้และการเปลี่ยนแปลงที่ผันกลับไม่ได้
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.1,2.1 เข้าใจสมบัติของสสาร องค์ประกอบของสสาร ความสัมพันธ์ระหว่างสมบัติของสสารกับ โครงสร้างและแรงยึดเหนี่ยวระหว่างอนุภาค หลักและธรรมชาติของการเปลี่ยนแปลงสถานะ ของสสาร การเกิดสารละลาย และการเกิดปฏิกิริยาเคมี,3,ว 2.1 ป.5/3,วิเคราะห์การเปลี่ยนแปลงของสารเมื่อเกิด การเปลี่ยนแปลงทางเคมี โดยใช้หลักฐานเชิงประจักษ์,ว 2.1 ป.5/4,วิเคราะห์และระบุการเปลี่ยนแปลงที่ผันกลับได้และการเปลี่ยนแปลงที่ผันกลับไม่ได้
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.2,2.2 เข้าใจธรรมชาติของแรงในชีวิตประจําวัน ผลของแรงที่กระทําต่อวัตถุ ลักษณะการเคลื่อนที่ แบบต่าง ๆ ของวัตถุ รวมทั้งนําความรู้ไปใช้ประโยชน์,4,ว 2.2 ป.5/1 ,อธิบายวิธีการหาแรงลัพธ์ของแรงหลายแรง ในแนวเดียวกันที่กระทําต่อวัตถุในกรณีที่วัตถุอยู่นิ่งจาก หลักฐานเชิงประจักษ์,ว 2.2 ป.5/4,ระบุผลของแรงเสียดทานที่มีต่อการเปลี่ยนแปลงการเคลื่อนที่ของวัตถุจากหลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.2,2.2 เข้าใจธรรมชาติของแรงในชีวิตประจําวัน ผลของแรงที่กระทําต่อวัตถุ ลักษณะการเคลื่อนที่ แบบต่าง ๆ ของวัตถุ รวมทั้งนําความรู้ไปใช้ประโยชน์,4,ว 2.2 ป.5/2,เขียนแผนภาพแสดงแรงที่กระทําต่อวัตถุที่อยู่ในแนวเดียวกันและแรงลัพธ์ที่กระทําต่อวัตถุ,ว 2.2 ป.5/4,ระบุผลของแรงเสียดทานที่มีต่อการเปลี่ยนแปลงการเคลื่อนที่ของวัตถุจากหลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.2,2.2 เข้าใจธรรมชาติของแรงในชีวิตประจําวัน ผลของแรงที่กระทําต่อวัตถุ ลักษณะการเคลื่อนที่ แบบต่าง ๆ ของวัตถุ รวมทั้งนําความรู้ไปใช้ประโยชน์,4,ว 2.2 ป.5/3,ใช้เครื่องชั่งสปริงในการวัดแรงที่กระทําต่อวัตถุ,ว 2.2 ป.5/4,ระบุผลของแรงเสียดทานที่มีต่อการเปลี่ยนแปลงการเคลื่อนที่ของวัตถุจากหลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.2,2.2 เข้าใจธรรมชาติของแรงในชีวิตประจําวัน ผลของแรงที่กระทําต่อวัตถุ ลักษณะการเคลื่อนที่ แบบต่าง ๆ ของวัตถุ รวมทั้งนําความรู้ไปใช้ประโยชน์,4,ว 2.2 ป.5/5,เขียนแผนภาพแสดงแรงเสียดทานและแรงที่อยู่ในแนวเดียวกันที่กระทําต่อวัตถุ,ว 2.2 ป.5/4,ระบุผลของแรงเสียดทานที่มีต่อการเปลี่ยนแปลงการเคลื่อนที่ของวัตถุจากหลักฐานเชิงประจักษ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.3,2.3 เข้าใจความหมายของพลังงาน การเปลี่ยนแปลงและการถ่ายโอนพลังงาน ปฏิสัมพันธ์ระหว่าง สสารและพลังงาน พลังงานในชีวิตประจําวัน ธรรมชาติของคลื่น ปรากฏการณ์ที่เกี่ยวข้องกับ เสียง แสง และคลื่นแม่เหล็กไฟฟ้า รวมทั้งนําความรู้ไปใช้ประโยชน์,5,ว 2.3 ป.5/1 ,อธิบายการได้ยินเสียงผ่านตัวกลางจากหลักฐาน เชิงประจักษ์,ว 2.3 ป.5/5,ตระหนักในคุณค่าของความรู้เรื่องระดับเสียงโดยเสนอแนะแนวทางในการหลีกเลี่ยงและลดมลพิษทางเสียง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.3,2.3 เข้าใจความหมายของพลังงาน การเปลี่ยนแปลงและการถ่ายโอนพลังงาน ปฏิสัมพันธ์ระหว่าง สสารและพลังงาน พลังงานในชีวิตประจําวัน ธรรมชาติของคลื่น ปรากฏการณ์ที่เกี่ยวข้องกับ เสียง แสง และคลื่นแม่เหล็กไฟฟ้า รวมทั้งนําความรู้ไปใช้ประโยชน์,5,ว 2.3 ป.5/2,ระบุตัวแปร ทดลอง และอธิบายลักษณะและ การเกิดเสียงสูง เสียงต่ํา,ว 2.3 ป.5/5,ตระหนักในคุณค่าของความรู้เรื่องระดับเสียงโดยเสนอแนะแนวทางในการหลีกเลี่ยงและลดมลพิษทางเสียง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.3,2.3 เข้าใจความหมายของพลังงาน การเปลี่ยนแปลงและการถ่ายโอนพลังงาน ปฏิสัมพันธ์ระหว่าง สสารและพลังงาน พลังงานในชีวิตประจําวัน ธรรมชาติของคลื่น ปรากฏการณ์ที่เกี่ยวข้องกับ เสียง แสง และคลื่นแม่เหล็กไฟฟ้า รวมทั้งนําความรู้ไปใช้ประโยชน์,5,ว 2.3 ป.5/3,ออกแบบการทดลองและอธิบายลักษณะและ การเกิดเสียงดัง เสียงค่อย,ว 2.3 ป.5/5,ตระหนักในคุณค่าของความรู้เรื่องระดับเสียงโดยเสนอแนะแนวทางในการหลีกเลี่ยงและลดมลพิษทางเสียง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,2,วิทยาศาสตร์กายภาพ,ว 2,ว 2.3,2.3 เข้าใจความหมายของพลังงาน การเปลี่ยนแปลงและการถ่ายโอนพลังงาน ปฏิสัมพันธ์ระหว่าง สสารและพลังงาน พลังงานในชีวิตประจําวัน ธรรมชาติของคลื่น ปรากฏการณ์ที่เกี่ยวข้องกับ เสียง แสง และคลื่นแม่เหล็กไฟฟ้า รวมทั้งนําความรู้ไปใช้ประโยชน์,5,ว 2.3 ป.5/4,วัดระดับเสียงโดยใช้เครื่องมือวัดระดับเสียง,ว 2.3 ป.5/5,ตระหนักในคุณค่าของความรู้เรื่องระดับเสียงโดยเสนอแนะแนวทางในการหลีกเลี่ยงและลดมลพิษทางเสียง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,3,วิทยาศาสตร์โลก และอวกาศ,ว 3,ว 3.1,3.1 เข้าใจองค์ประกอบ ลักษณะ กระบวนการเกิด และวิวัฒนาการของเอกภพ กาแล็กซี ดาวฤกษ์ และระบบสุริยะ รวมทั้งปฏิสัมพันธ์ภายในระบบสุริยะที่ส่งผลต่อสิ่งมีชีวิต และการประยุกต์ใช้เทคโนโลยีอวกาศ,6,ว 3.1 ป.5/1 ,เปรียบเทียบความแตกต่างของดาวเคราะห์ และดาวฤกษ์จากแบบจําลอง,ว 3.1 ป.5/2,ใช้แผนที่ดาวระบุตําแหน่งและเส้นทางการขึ้นและตกของกลุ่มดาวฤกษ์บนท้องฟ้าและอธิบายแบบรูปเส้นทางการขึ้นและตกของกลุ่มดาวฤกษ์บนท้องฟ้าในรอบปี
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,3,วิทยาศาสตร์โลก และอวกาศ,ว 3,ว 3.2,3.2 เข้าใจองค์ประกอบและความสัมพันธ์ของระบบโลก กระบวนการเปลี่ยนแปลงภายในโลก และบนผิวโลก ธรณีพิบัติภัย กระบวนการเปลี่ยนแปลงลมฟ้าอากาศและภูมิอากาศโลก รวมทั้งผลต่อสิ่งมีชีวิตและสิ่งแวดล้อม,7,ว 3.2 ป.5/1 ,เปรียบเทียบปริมาณน้ําในแต่ละแหล่ง และระบุ ปริมาณน้ําที่มนุษย์สามารถนํามาใช้ประโยชน์ได้ จากข้อมูล ที่รวบรวมได้,ว 3.2 ป.5/2,ตระหนักถึงคุณค่าของน้ําโดยนําเสนอแนวทางการใช้น้ําอย่างประหยัดและการอนุรักษ์น้ํา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,3,วิทยาศาสตร์โลก และอวกาศ,ว 3,ว 3.2,3.2 เข้าใจองค์ประกอบและความสัมพันธ์ของระบบโลก กระบวนการเปลี่ยนแปลงภายในโลก และบนผิวโลก ธรณีพิบัติภัย กระบวนการเปลี่ยนแปลงลมฟ้าอากาศและภูมิอากาศโลก รวมทั้งผลต่อสิ่งมีชีวิตและสิ่งแวดล้อม,7,ว 3.2 ป.5/4,เปรียบเทียบกระบวนการเกิดเมฆ หมอก น้ําค้าง และน้ําค้างแข็ง จากแบบจําลอง,ว 3.2 ป.5/3,สร้างแบบจําลองที่อธิบายการหมุนเวียนของน้ําในวัฏจักรน้ํา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,3,วิทยาศาสตร์โลก และอวกาศ,ว 3,ว 3.2,3.2 เข้าใจองค์ประกอบและความสัมพันธ์ของระบบโลก กระบวนการเปลี่ยนแปลงภายในโลก และบนผิวโลก ธรณีพิบัติภัย กระบวนการเปลี่ยนแปลงลมฟ้าอากาศและภูมิอากาศโลก รวมทั้งผลต่อสิ่งมีชีวิตและสิ่งแวดล้อม,7,ว 3.2 ป.5/5,เปรียบเทียบกระบวนการเกิดฝน หิมะ และลูกเห็บ จากข้อมูลที่รวบรวมได้,ว 3.2 ป.5/3,สร้างแบบจําลองที่อธิบายการหมุนเวียนของน้ําในวัฏจักรน้ํา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,8,ว 4.2 ป.5/2,ออกแบบและเขียนโปรแกรมที่มีการใช้เหตุผลเชิงตรรกะอย่างง่าย ตรวจหาข้อผิดพลาดและแก้ไข,ว 4.2 ป.5/1,ใช้เหตุผลเชิงตรรกะ ในการแก้ปัญหา การอธิบาย การทํางาน การคาดการณ์ผลลัพธ์ จากปัญหาอย่างง่าย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,9,-,-,ว 4.2 ป.5/4,รวบรวม ประเมิน นําเสนอข้อมูลและสารสนเทศตาม วัตถุประสงค์โดยใช้ซอฟต์แวร์หรือ บริการบนอินเทอร์เน็ตที่หลากหลาย เพื่อแก้ปัญหาในชีวิตประจําวัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,10,-,-,ว 4.2 ป.5/3,ใช้อินเทอร์เน็ต ค้นหาข้อมูล ติดต่อสื่อสารและ ทํางานร่วมกัน ประเมิน ความน่าเชื่อถือของข้อมูล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี,4,เทคโนโลยี,ว 4,ว 4.2,4.2 เข้าใจและใช้แนวคิดเชิงคํานวณในการแก้ปัญหาที่พบในชีวิตจริงอย่างเป็นขั้นตอนและเป็นระบบ ใช้เทคโนโลยีสารสนเทศและการสื่อสารในการเรียนรู้ การทํางาน และการแก้ปัญหาได้ อย่างมีประสิทธิภาพ รู้เท่าทัน และมีจริยธรรม,10,-,-,ว 4.2 ป.5/5,ใช้เทคโนโลยี สารสนเทศอย่างปลอดภัย มีมารยาท เข้าใจสิทธิและหน้าที่ ของตน เคารพในสิทธิของผู้อื่น แจ้งผู้เกี่ยวข้องเมื่อพบข้อมูล หรือบุคคลที่ไม่เหมาะสม
